Datetime (UTC),Country,Zone Name,Zone Id,Carbon Intensity gCO₂eq/kWh (direct),Carbon Intensity gCO₂eq/kWh (LCA),Low Carbon Percentage,Renewable Percentage,Data Source,Data Estimated,Data Estimation Method
2023-02-16 11:00:00,Cyprus,Cyprus,CY,571.57,733.52,38.27,38.27,tsoc.org.cy,false,
2023-02-16 12:00:00,Cyprus,Cyprus,CY,625.05,799.62,32.5,32.5,tsoc.org.cy,false,
2023-02-16 13:00:00,Cyprus,Cyprus,CY,705.81,899.37,23.77,23.77,tsoc.org.cy,false,
2023-02-16 14:00:00,Cyprus,Cyprus,CY,817.0,1036.81,11.77,11.77,tsoc.org.cy,false,
2023-02-16 15:00:00,Cyprus,Cyprus,CY,898.39,1137.38,2.98,2.98,tsoc.org.cy,false,
2023-02-16 16:00:00,Cyprus,Cyprus,CY,909.24,1150.61,1.8,1.8,tsoc.org.cy,false,
2023-02-16 17:00:00,Cyprus,Cyprus,CY,911.64,1153.59,1.55,1.55,tsoc.org.cy,false,
2023-02-16 18:00:00,Cyprus,Cyprus,CY,911.03,1152.89,1.61,1.61,tsoc.org.cy,false,
2023-02-16 19:00:00,Cyprus,Cyprus,CY,910.47,1152.25,1.67,1.67,tsoc.org.cy,false,
2023-02-16 20:00:00,Cyprus,Cyprus,CY,909.28,1150.85,1.8,1.8,tsoc.org.cy,false,
2023-02-16 21:00:00,Cyprus,Cyprus,CY,905.41,1146.21,2.22,2.22,tsoc.org.cy,false,
2023-02-16 22:00:00,Cyprus,Cyprus,CY,906.95,1148.43,2.05,2.05,tsoc.org.cy,false,
2023-02-16 23:00:00,Cyprus,Cyprus,CY,903.56,1144.49,2.42,2.42,tsoc.org.cy,false,
2023-02-17 00:00:00,Cyprus,Cyprus,CY,899.79,1139.98,2.83,2.83,tsoc.org.cy,false,
2023-02-17 01:00:00,Cyprus,Cyprus,CY,898.38,1138.31,2.98,2.98,tsoc.org.cy,false,
2023-02-17 02:00:00,Cyprus,Cyprus,CY,899.98,1140.3,2.8,2.8,tsoc.org.cy,false,
2023-02-17 03:00:00,Cyprus,Cyprus,CY,902.58,1143.37,2.52,2.52,tsoc.org.cy,false,
2023-02-17 04:00:00,Cyprus,Cyprus,CY,909.49,1151.59,1.78,1.78,tsoc.org.cy,false,
2023-02-17 05:00:00,Cyprus,Cyprus,CY,848.34,1075.78,8.38,8.38,tsoc.org.cy,false,
2023-02-17 06:00:00,Cyprus,Cyprus,CY,700.91,893.47,24.3,24.3,tsoc.org.cy,false,
2023-02-17 07:00:00,Cyprus,Cyprus,CY,591.68,758.48,36.1,36.1,tsoc.org.cy,false,
2023-02-17 08:00:00,Cyprus,Cyprus,CY,561.5,721.3,39.36,39.36,tsoc.org.cy,false,
2023-02-17 09:00:00,Cyprus,Cyprus,CY,568.92,730.47,38.56,38.56,tsoc.org.cy,false,
2023-02-17 10:00:00,Cyprus,Cyprus,CY,573.06,735.53,38.11,38.11,tsoc.org.cy,false,
2023-02-17 11:00:00,Cyprus,Cyprus,CY,588.14,754.16,36.48,36.48,tsoc.org.cy,false,
2023-02-17 12:00:00,Cyprus,Cyprus,CY,593.93,761.25,35.86,35.86,tsoc.org.cy,false,
2023-02-17 13:00:00,Cyprus,Cyprus,CY,669.57,854.62,27.69,27.69,tsoc.org.cy,false,
2023-02-17 14:00:00,Cyprus,Cyprus,CY,760.8,967.26,17.84,17.84,tsoc.org.cy,false,
2023-02-17 15:00:00,Cyprus,Cyprus,CY,890.55,1127.76,3.82,3.82,tsoc.org.cy,false,
2023-02-17 16:00:00,Cyprus,Cyprus,CY,906.55,1147.28,2.1,2.1,tsoc.org.cy,false,
2023-02-17 17:00:00,Cyprus,Cyprus,CY,907.32,1148.18,2.01,2.01,tsoc.org.cy,false,
2023-02-17 18:00:00,Cyprus,Cyprus,CY,904.17,1144.28,2.35,2.35,tsoc.org.cy,false,
2023-02-17 19:00:00,Cyprus,Cyprus,CY,895.71,1133.8,3.27,3.27,tsoc.org.cy,false,
2023-02-17 20:00:00,Cyprus,Cyprus,CY,888.27,1124.63,4.07,4.07,tsoc.org.cy,false,
2023-02-17 21:00:00,Cyprus,Cyprus,CY,867.33,1098.67,6.33,6.33,tsoc.org.cy,false,
2023-02-17 22:00:00,Cyprus,Cyprus,CY,860.91,1090.93,7.02,7.02,tsoc.org.cy,false,
2023-02-17 23:00:00,Cyprus,Cyprus,CY,884.13,1120.24,4.52,4.52,tsoc.org.cy,false,
2023-02-18 00:00:00,Cyprus,Cyprus,CY,899.02,1139.05,2.91,2.91,tsoc.org.cy,false,
2023-02-18 01:00:00,Cyprus,Cyprus,CY,904.63,1146.16,2.3,2.3,tsoc.org.cy,false,
2023-02-18 02:00:00,Cyprus,Cyprus,CY,907.16,1149.32,2.03,2.03,tsoc.org.cy,false,
2023-02-18 03:00:00,Cyprus,Cyprus,CY,907.66,1149.87,1.98,1.98,tsoc.org.cy,false,
2023-02-18 04:00:00,Cyprus,Cyprus,CY,904.85,1146.17,2.28,2.28,tsoc.org.cy,false,
2023-02-18 05:00:00,Cyprus,Cyprus,CY,821.2,1042.46,11.31,11.31,tsoc.org.cy,false,
2023-02-18 06:00:00,Cyprus,Cyprus,CY,665.81,850.25,28.09,28.09,tsoc.org.cy,false,
2023-02-18 07:00:00,Cyprus,Cyprus,CY,614.64,786.92,33.62,33.62,tsoc.org.cy,false,
2023-02-18 08:00:00,Cyprus,Cyprus,CY,606.26,776.54,34.53,34.53,tsoc.org.cy,false,
2023-02-18 09:00:00,Cyprus,Cyprus,CY,571.98,734.28,38.23,38.23,tsoc.org.cy,false,
2023-02-18 10:00:00,Cyprus,Cyprus,CY,577.24,740.94,37.66,37.66,tsoc.org.cy,false,
2023-02-18 11:00:00,Cyprus,Cyprus,CY,600.45,769.43,35.15,35.15,tsoc.org.cy,false,
2023-02-18 12:00:00,Cyprus,Cyprus,CY,630.17,806.14,31.94,31.94,tsoc.org.cy,false,
2023-02-18 13:00:00,Cyprus,Cyprus,CY,643.93,822.77,30.46,30.46,tsoc.org.cy,false,
2023-02-18 14:00:00,Cyprus,Cyprus,CY,710.01,904.31,23.32,23.32,tsoc.org.cy,false,
2023-02-18 15:00:00,Cyprus,Cyprus,CY,858.56,1087.98,7.28,7.28,tsoc.org.cy,false,
2023-02-18 16:00:00,Cyprus,Cyprus,CY,890.56,1127.43,3.82,3.82,tsoc.org.cy,false,
2023-02-18 17:00:00,Cyprus,Cyprus,CY,890.72,1127.57,3.8,3.8,tsoc.org.cy,false,
2023-02-18 18:00:00,Cyprus,Cyprus,CY,882.76,1117.67,4.66,4.66,tsoc.org.cy,false,
2023-02-18 19:00:00,Cyprus,Cyprus,CY,879.76,1114.0,4.99,4.99,tsoc.org.cy,false,
2023-02-18 20:00:00,Cyprus,Cyprus,CY,877.75,1111.6,5.21,5.21,tsoc.org.cy,false,
2023-02-18 21:00:00,Cyprus,Cyprus,CY,892.29,1129.94,3.63,3.63,tsoc.org.cy,false,
2023-02-18 22:00:00,Cyprus,Cyprus,CY,895.72,1134.5,3.26,3.26,tsoc.org.cy,false,
2023-02-18 23:00:00,Cyprus,Cyprus,CY,897.1,1136.51,3.12,3.12,tsoc.org.cy,false,
2023-02-19 00:00:00,Cyprus,Cyprus,CY,897.72,1137.51,3.05,3.05,tsoc.org.cy,false,
2023-02-19 01:00:00,Cyprus,Cyprus,CY,897.68,1137.62,3.05,3.05,tsoc.org.cy,false,
2023-02-19 02:00:00,Cyprus,Cyprus,CY,891.94,1130.48,3.67,3.67,tsoc.org.cy,false,
2023-02-19 03:00:00,Cyprus,Cyprus,CY,889.55,1127.42,3.93,3.93,tsoc.org.cy,false,
2023-02-19 04:00:00,Cyprus,Cyprus,CY,894.06,1132.95,3.44,3.44,tsoc.org.cy,false,
2023-02-19 05:00:00,Cyprus,Cyprus,CY,814.07,1033.96,12.08,12.08,tsoc.org.cy,false,
2023-02-19 06:00:00,Cyprus,Cyprus,CY,650.73,832.1,29.72,29.72,tsoc.org.cy,false,
2023-02-19 07:00:00,Cyprus,Cyprus,CY,612.82,785.22,33.82,33.82,tsoc.org.cy,false,
2023-02-19 08:00:00,Cyprus,Cyprus,CY,598.34,767.24,35.38,35.38,tsoc.org.cy,false,
2023-02-19 09:00:00,Cyprus,Cyprus,CY,601.37,770.94,35.05,35.05,tsoc.org.cy,false,
2023-02-19 10:00:00,Cyprus,Cyprus,CY,624.73,799.84,32.53,32.53,tsoc.org.cy,false,
2023-02-19 11:00:00,Cyprus,Cyprus,CY,636.87,814.84,31.22,31.22,tsoc.org.cy,false,
2023-02-19 12:00:00,Cyprus,Cyprus,CY,658.29,841.14,28.91,28.91,tsoc.org.cy,false,
2023-02-19 13:00:00,Cyprus,Cyprus,CY,673.67,859.79,27.25,27.25,tsoc.org.cy,false,
2023-02-19 14:00:00,Cyprus,Cyprus,CY,714.56,910.12,22.83,22.83,tsoc.org.cy,false,
2023-02-19 15:00:00,Cyprus,Cyprus,CY,850.99,1078.76,8.1,8.1,tsoc.org.cy,false,
2023-02-19 16:00:00,Cyprus,Cyprus,CY,874.12,1107.03,5.6,5.6,tsoc.org.cy,false,
2023-02-19 17:00:00,Cyprus,Cyprus,CY,875.06,1108.09,5.5,5.5,tsoc.org.cy,false,
2023-02-19 18:00:00,Cyprus,Cyprus,CY,869.89,1101.63,6.05,6.05,tsoc.org.cy,false,
2023-02-19 19:00:00,Cyprus,Cyprus,CY,873.5,1106.22,5.66,5.66,tsoc.org.cy,false,
2023-02-19 20:00:00,Cyprus,Cyprus,CY,878.86,1113.08,5.09,5.09,tsoc.org.cy,false,
2023-02-19 21:00:00,Cyprus,Cyprus,CY,881.67,1116.83,4.78,4.78,tsoc.org.cy,false,
2023-02-19 22:00:00,Cyprus,Cyprus,CY,889.44,1126.89,3.94,3.94,tsoc.org.cy,false,
2023-02-19 23:00:00,Cyprus,Cyprus,CY,896.43,1135.97,3.19,3.19,tsoc.org.cy,false,
2023-02-20 00:00:00,Cyprus,Cyprus,CY,903.54,1145.1,2.42,2.42,tsoc.org.cy,false,
2023-02-20 01:00:00,Cyprus,Cyprus,CY,909.68,1152.89,1.76,1.76,tsoc.org.cy,false,
2023-02-20 02:00:00,Cyprus,Cyprus,CY,909.19,1152.26,1.81,1.81,tsoc.org.cy,false,
2023-02-20 03:00:00,Cyprus,Cyprus,CY,904.94,1146.73,2.27,2.27,tsoc.org.cy,false,
2023-02-20 04:00:00,Cyprus,Cyprus,CY,909.95,1152.46,1.73,1.73,tsoc.org.cy,false,
2023-02-20 05:00:00,Cyprus,Cyprus,CY,838.47,1063.67,9.45,9.45,tsoc.org.cy,false,
2023-02-20 06:00:00,Cyprus,Cyprus,CY,686.0,875.07,25.91,25.91,tsoc.org.cy,false,
2023-02-20 07:00:00,Cyprus,Cyprus,CY,593.98,761.48,35.85,35.85,tsoc.org.cy,false,
2023-02-20 08:00:00,Cyprus,Cyprus,CY,576.42,739.85,37.75,37.75,tsoc.org.cy,false,
2023-02-20 09:00:00,Cyprus,Cyprus,CY,586.97,752.81,36.61,36.61,tsoc.org.cy,false,
2023-02-20 10:00:00,Cyprus,Cyprus,CY,594.75,762.25,35.77,35.77,tsoc.org.cy,false,
2023-02-20 11:00:00,Cyprus,Cyprus,CY,606.15,776.16,34.54,34.54,tsoc.org.cy,false,
2023-02-20 12:00:00,Cyprus,Cyprus,CY,615.28,787.06,33.55,33.55,tsoc.org.cy,false,
2023-02-20 13:00:00,Cyprus,Cyprus,CY,635.57,811.87,31.36,31.36,tsoc.org.cy,false,
2023-02-20 14:00:00,Cyprus,Cyprus,CY,719.57,915.53,22.29,22.29,tsoc.org.cy,false,
2023-02-20 15:00:00,Cyprus,Cyprus,CY,804.64,1020.4,13.1,13.1,tsoc.org.cy,false,
2023-02-20 16:00:00,Cyprus,Cyprus,CY,829.8,1051.47,10.38,10.38,tsoc.org.cy,false,
2023-02-20 17:00:00,Cyprus,Cyprus,CY,837.28,1060.76,9.58,9.58,tsoc.org.cy,false,
2023-02-20 18:00:00,Cyprus,Cyprus,CY,850.48,1077.29,8.15,8.15,tsoc.org.cy,false,
2023-02-20 19:00:00,Cyprus,Cyprus,CY,850.83,1077.81,8.11,8.11,tsoc.org.cy,false,
2023-02-20 20:00:00,Cyprus,Cyprus,CY,844.55,1070.15,8.79,8.79,tsoc.org.cy,false,
2023-02-20 21:00:00,Cyprus,Cyprus,CY,834.22,1057.52,9.91,9.91,tsoc.org.cy,false,
2023-02-20 22:00:00,Cyprus,Cyprus,CY,801.97,1017.57,13.39,13.39,tsoc.org.cy,false,
2023-02-20 23:00:00,Cyprus,Cyprus,CY,797.7,1012.55,13.85,13.85,tsoc.org.cy,false,
2023-02-21 00:00:00,Cyprus,Cyprus,CY,810.69,1028.99,12.45,12.45,tsoc.org.cy,false,
2023-02-21 01:00:00,Cyprus,Cyprus,CY,838.82,1064.26,9.41,9.41,tsoc.org.cy,false,
2023-02-21 02:00:00,Cyprus,Cyprus,CY,840.64,1066.51,9.21,9.21,tsoc.org.cy,false,
2023-02-21 03:00:00,Cyprus,Cyprus,CY,869.45,1102.28,6.1,6.1,tsoc.org.cy,false,
2023-02-21 04:00:00,Cyprus,Cyprus,CY,890.24,1127.78,3.86,3.86,tsoc.org.cy,false,
2023-02-21 05:00:00,Cyprus,Cyprus,CY,826.94,1049.42,10.69,10.69,tsoc.org.cy,false,
2023-02-21 06:00:00,Cyprus,Cyprus,CY,676.68,863.67,26.92,26.92,tsoc.org.cy,false,
2023-02-21 07:00:00,Cyprus,Cyprus,CY,583.13,748.17,37.02,37.02,tsoc.org.cy,false,
2023-02-21 08:00:00,Cyprus,Cyprus,CY,547.15,703.76,40.91,40.91,tsoc.org.cy,false,
2023-02-21 09:00:00,Cyprus,Cyprus,CY,552.52,710.36,40.33,40.33,tsoc.org.cy,false,
2023-02-21 10:00:00,Cyprus,Cyprus,CY,561.79,721.77,39.33,39.33,tsoc.org.cy,false,
2023-02-21 11:00:00,Cyprus,Cyprus,CY,574.41,737.31,37.97,37.97,tsoc.org.cy,false,
2023-02-21 12:00:00,Cyprus,Cyprus,CY,600.28,769.25,35.17,35.17,tsoc.org.cy,false,
2023-02-21 13:00:00,Cyprus,Cyprus,CY,694.46,885.7,25.0,25.0,tsoc.org.cy,false,
2023-02-21 14:00:00,Cyprus,Cyprus,CY,775.23,985.49,16.28,16.28,tsoc.org.cy,false,
2023-02-21 15:00:00,Cyprus,Cyprus,CY,880.16,1115.14,4.95,4.95,tsoc.org.cy,false,
2023-02-21 16:00:00,Cyprus,Cyprus,CY,909.63,1151.35,1.76,1.76,tsoc.org.cy,false,
2023-02-21 17:00:00,Cyprus,Cyprus,CY,912.3,1154.6,1.47,1.47,tsoc.org.cy,false,
2023-02-21 18:00:00,Cyprus,Cyprus,CY,911.78,1153.98,1.53,1.53,tsoc.org.cy,false,
2023-02-21 19:00:00,Cyprus,Cyprus,CY,910.67,1152.69,1.65,1.65,tsoc.org.cy,false,
2023-02-21 20:00:00,Cyprus,Cyprus,CY,914.49,1157.64,1.24,1.24,tsoc.org.cy,false,
2023-02-21 21:00:00,Cyprus,Cyprus,CY,916.24,1160.09,1.05,1.05,tsoc.org.cy,false,
2023-02-21 22:00:00,Cyprus,Cyprus,CY,911.39,1154.4,1.57,1.57,tsoc.org.cy,false,
2023-02-21 23:00:00,Cyprus,Cyprus,CY,885.74,1122.67,4.34,4.34,tsoc.org.cy,false,
2023-02-22 00:00:00,Cyprus,Cyprus,CY,854.64,1084.0,7.7,7.7,tsoc.org.cy,false,
2023-02-22 01:00:00,Cyprus,Cyprus,CY,859.77,1090.5,7.15,7.15,tsoc.org.cy,false,
2023-02-22 02:00:00,Cyprus,Cyprus,CY,882.21,1118.53,4.72,4.72,tsoc.org.cy,false,
2023-02-22 03:00:00,Cyprus,Cyprus,CY,897.18,1136.99,3.11,3.11,tsoc.org.cy,false,
2023-02-22 04:00:00,Cyprus,Cyprus,CY,906.18,1147.79,2.13,2.13,tsoc.org.cy,false,
2023-02-22 05:00:00,Cyprus,Cyprus,CY,821.42,1042.73,11.29,11.29,tsoc.org.cy,false,
2023-02-22 06:00:00,Cyprus,Cyprus,CY,659.8,842.86,28.74,28.74,tsoc.org.cy,false,
2023-02-22 07:00:00,Cyprus,Cyprus,CY,546.66,703.1,40.96,40.96,tsoc.org.cy,false,
2023-02-22 08:00:00,Cyprus,Cyprus,CY,513.05,661.69,44.59,44.59,tsoc.org.cy,false,
2023-02-22 09:00:00,Cyprus,Cyprus,CY,513.65,662.38,44.53,44.53,tsoc.org.cy,false,
2023-02-22 10:00:00,Cyprus,Cyprus,CY,526.37,678.12,43.15,43.15,tsoc.org.cy,false,
2023-02-22 11:00:00,Cyprus,Cyprus,CY,534.4,688.07,42.29,42.29,tsoc.org.cy,false,
2023-02-22 12:00:00,Cyprus,Cyprus,CY,535.95,689.91,42.12,42.12,tsoc.org.cy,false,
2023-02-22 13:00:00,Cyprus,Cyprus,CY,618.63,791.95,33.19,33.19,tsoc.org.cy,false,
2023-02-22 14:00:00,Cyprus,Cyprus,CY,752.46,957.35,18.74,18.74,tsoc.org.cy,false,
2023-02-22 15:00:00,Cyprus,Cyprus,CY,874.36,1107.84,5.57,5.57,tsoc.org.cy,false,
2023-02-22 16:00:00,Cyprus,Cyprus,CY,879.25,1113.39,5.04,5.04,tsoc.org.cy,false,
2023-02-22 17:00:00,Cyprus,Cyprus,CY,869.5,1101.14,6.1,6.1,tsoc.org.cy,false,
2023-02-22 18:00:00,Cyprus,Cyprus,CY,859.77,1089.0,7.15,7.15,tsoc.org.cy,false,
2023-02-22 19:00:00,Cyprus,Cyprus,CY,865.66,1096.48,6.51,6.51,tsoc.org.cy,false,
2023-02-22 20:00:00,Cyprus,Cyprus,CY,872.41,1105.1,5.78,5.78,tsoc.org.cy,false,
2023-02-22 21:00:00,Cyprus,Cyprus,CY,886.43,1122.9,4.27,4.27,tsoc.org.cy,false,
2023-02-22 22:00:00,Cyprus,Cyprus,CY,872.17,1105.46,5.81,5.81,tsoc.org.cy,false,
2023-02-22 23:00:00,Cyprus,Cyprus,CY,853.06,1081.89,7.87,7.87,tsoc.org.cy,false,
2023-02-23 00:00:00,Cyprus,Cyprus,CY,833.12,1057.18,10.02,10.02,tsoc.org.cy,false,
2023-02-23 01:00:00,Cyprus,Cyprus,CY,834.18,1058.59,9.91,9.91,tsoc.org.cy,false,
2023-02-23 02:00:00,Cyprus,Cyprus,CY,860.19,1091.06,7.1,7.1,tsoc.org.cy,false,
2023-02-23 03:00:00,Cyprus,Cyprus,CY,877.59,1112.56,5.22,5.22,tsoc.org.cy,false,
2023-02-23 04:00:00,Cyprus,Cyprus,CY,897.23,1136.64,3.1,3.1,tsoc.org.cy,false,
2023-02-23 05:00:00,Cyprus,Cyprus,CY,820.88,1042.01,11.35,11.35,tsoc.org.cy,false,
2023-02-23 06:00:00,Cyprus,Cyprus,CY,662.41,846.13,28.46,28.46,tsoc.org.cy,false,
2023-02-23 07:00:00,Cyprus,Cyprus,CY,560.61,720.47,39.46,39.46,tsoc.org.cy,false,
2023-02-23 08:00:00,Cyprus,Cyprus,CY,538.16,692.73,41.88,41.88,tsoc.org.cy,false,
2023-02-23 09:00:00,Cyprus,Cyprus,CY,533.82,687.24,42.35,42.35,tsoc.org.cy,false,
2023-02-23 10:00:00,Cyprus,Cyprus,CY,534.29,687.56,42.3,42.3,tsoc.org.cy,false,
2023-02-23 11:00:00,Cyprus,Cyprus,CY,571.72,733.86,38.26,38.26,tsoc.org.cy,false,
2023-02-23 12:00:00,Cyprus,Cyprus,CY,591.61,758.41,36.11,36.11,tsoc.org.cy,false,
2023-02-23 13:00:00,Cyprus,Cyprus,CY,671.11,856.58,27.52,27.52,tsoc.org.cy,false,
2023-02-23 14:00:00,Cyprus,Cyprus,CY,763.11,970.36,17.59,17.59,tsoc.org.cy,false,
2023-02-23 15:00:00,Cyprus,Cyprus,CY,874.89,1108.52,5.51,5.51,tsoc.org.cy,false,
2023-02-23 16:00:00,Cyprus,Cyprus,CY,894.67,1132.73,3.38,3.38,tsoc.org.cy,false,
2023-02-23 17:00:00,Cyprus,Cyprus,CY,901.01,1140.58,2.69,2.69,tsoc.org.cy,false,
2023-02-23 18:00:00,Cyprus,Cyprus,CY,891.23,1128.4,3.75,3.75,tsoc.org.cy,false,
2023-02-23 19:00:00,Cyprus,Cyprus,CY,864.68,1095.34,6.62,6.62,tsoc.org.cy,false,
2023-02-23 20:00:00,Cyprus,Cyprus,CY,849.14,1076.1,8.3,8.3,tsoc.org.cy,false,
2023-02-23 21:00:00,Cyprus,Cyprus,CY,850.8,1078.46,8.12,8.12,tsoc.org.cy,false,
2023-02-23 22:00:00,Cyprus,Cyprus,CY,825.3,1046.99,10.87,10.87,tsoc.org.cy,false,
2023-02-23 23:00:00,Cyprus,Cyprus,CY,818.98,1039.44,11.55,11.55,tsoc.org.cy,false,
2023-02-24 00:00:00,Cyprus,Cyprus,CY,823.94,1045.85,11.02,11.02,tsoc.org.cy,false,
2023-02-24 01:00:00,Cyprus,Cyprus,CY,846.97,1074.74,8.53,8.53,tsoc.org.cy,false,
2023-02-24 02:00:00,Cyprus,Cyprus,CY,861.79,1093.24,6.93,6.93,tsoc.org.cy,false,
2023-02-24 03:00:00,Cyprus,Cyprus,CY,875.36,1109.92,5.46,5.46,tsoc.org.cy,false,
2023-02-24 04:00:00,Cyprus,Cyprus,CY,887.9,1125.1,4.11,4.11,tsoc.org.cy,false,
2023-02-24 05:00:00,Cyprus,Cyprus,CY,820.68,1041.89,11.37,11.37,tsoc.org.cy,false,
2023-02-24 06:00:00,Cyprus,Cyprus,CY,666.19,850.93,28.05,28.05,tsoc.org.cy,false,
2023-02-24 07:00:00,Cyprus,Cyprus,CY,556.19,715.04,39.93,39.93,tsoc.org.cy,false,
2023-02-24 08:00:00,Cyprus,Cyprus,CY,553.22,711.44,40.25,40.25,tsoc.org.cy,false,
2023-02-24 09:00:00,Cyprus,Cyprus,CY,554.75,713.25,40.09,40.09,tsoc.org.cy,false,
2023-02-24 10:00:00,Cyprus,Cyprus,CY,573.77,736.76,38.03,38.03,tsoc.org.cy,false,
2023-02-24 11:00:00,Cyprus,Cyprus,CY,597.84,766.5,35.44,35.44,tsoc.org.cy,false,
2023-02-24 12:00:00,Cyprus,Cyprus,CY,606.15,776.79,34.54,34.54,tsoc.org.cy,false,
2023-02-24 13:00:00,Cyprus,Cyprus,CY,725.0,923.67,21.7,21.7,tsoc.org.cy,false,
2023-02-24 14:00:00,Cyprus,Cyprus,CY,815.05,1034.95,11.98,11.98,tsoc.org.cy,false,
2023-02-24 15:00:00,Cyprus,Cyprus,CY,902.17,1142.53,2.57,2.57,tsoc.org.cy,false,
2023-02-24 16:00:00,Cyprus,Cyprus,CY,915.4,1158.68,1.14,1.14,tsoc.org.cy,false,
2023-02-24 17:00:00,Cyprus,Cyprus,CY,916.72,1160.27,1.0,1.0,tsoc.org.cy,false,
2023-02-24 18:00:00,Cyprus,Cyprus,CY,912.31,1154.83,1.47,1.47,tsoc.org.cy,false,
2023-02-24 19:00:00,Cyprus,Cyprus,CY,903.11,1143.44,2.47,2.47,tsoc.org.cy,false,
2023-02-24 20:00:00,Cyprus,Cyprus,CY,904.98,1145.97,2.26,2.26,tsoc.org.cy,false,
2023-02-24 21:00:00,Cyprus,Cyprus,CY,905.31,1146.62,2.23,2.23,tsoc.org.cy,false,
2023-02-24 22:00:00,Cyprus,Cyprus,CY,899.39,1139.58,2.87,2.87,tsoc.org.cy,false,
2023-02-24 23:00:00,Cyprus,Cyprus,CY,886.88,1124.26,4.22,4.22,tsoc.org.cy,false,
2023-02-25 00:00:00,Cyprus,Cyprus,CY,875.83,1110.67,5.41,5.41,tsoc.org.cy,false,
2023-02-25 01:00:00,Cyprus,Cyprus,CY,893.83,1133.28,3.47,3.47,tsoc.org.cy,false,
2023-02-25 02:00:00,Cyprus,Cyprus,CY,907.37,1150.22,2.01,2.01,tsoc.org.cy,false,
2023-02-25 03:00:00,Cyprus,Cyprus,CY,911.68,1155.46,1.54,1.54,tsoc.org.cy,false,
2023-02-25 04:00:00,Cyprus,Cyprus,CY,911.59,1155.12,1.55,1.55,tsoc.org.cy,false,
2023-02-25 05:00:00,Cyprus,Cyprus,CY,807.07,1025.64,12.84,12.84,tsoc.org.cy,false,
2023-02-25 06:00:00,Cyprus,Cyprus,CY,622.01,796.65,32.83,32.83,tsoc.org.cy,false,
2023-02-25 07:00:00,Cyprus,Cyprus,CY,503.81,650.52,45.59,45.59,tsoc.org.cy,false,
2023-02-25 08:00:00,Cyprus,Cyprus,CY,458.78,594.93,50.45,50.45,tsoc.org.cy,false,
2023-02-25 09:00:00,Cyprus,Cyprus,CY,460.53,597.04,50.26,50.26,tsoc.org.cy,false,
2023-02-25 10:00:00,Cyprus,Cyprus,CY,485.6,628.06,47.56,47.56,tsoc.org.cy,false,
2023-02-25 11:00:00,Cyprus,Cyprus,CY,525.45,677.3,43.25,43.25,tsoc.org.cy,false,
2023-02-25 12:00:00,Cyprus,Cyprus,CY,584.44,750.16,36.88,36.88,tsoc.org.cy,false,
2023-02-25 13:00:00,Cyprus,Cyprus,CY,643.78,823.46,30.47,30.47,tsoc.org.cy,false,
2023-02-25 14:00:00,Cyprus,Cyprus,CY,753.02,958.38,18.68,18.68,tsoc.org.cy,false,
2023-02-25 15:00:00,Cyprus,Cyprus,CY,885.16,1121.59,4.41,4.41,tsoc.org.cy,false,
2023-02-25 16:00:00,Cyprus,Cyprus,CY,902.6,1142.85,2.52,2.52,tsoc.org.cy,false,
2023-02-25 17:00:00,Cyprus,Cyprus,CY,891.12,1128.44,3.76,3.76,tsoc.org.cy,false,
2023-02-25 18:00:00,Cyprus,Cyprus,CY,890.76,1128.06,3.8,3.8,tsoc.org.cy,false,
2023-02-25 19:00:00,Cyprus,Cyprus,CY,887.51,1124.1,4.15,4.15,tsoc.org.cy,false,
2023-02-25 20:00:00,Cyprus,Cyprus,CY,895.31,1133.98,3.31,3.31,tsoc.org.cy,false,
2023-02-25 21:00:00,Cyprus,Cyprus,CY,896.87,1136.17,3.14,3.14,tsoc.org.cy,false,
2023-02-25 22:00:00,Cyprus,Cyprus,CY,896.08,1135.52,3.23,3.23,tsoc.org.cy,false,
2023-02-25 23:00:00,Cyprus,Cyprus,CY,896.21,1136.0,3.21,3.21,tsoc.org.cy,false,
2023-02-26 00:00:00,Cyprus,Cyprus,CY,893.49,1132.83,3.51,3.51,tsoc.org.cy,false,
2023-02-26 01:00:00,Cyprus,Cyprus,CY,901.88,1143.44,2.6,2.6,tsoc.org.cy,false,
2023-02-26 02:00:00,Cyprus,Cyprus,CY,904.93,1147.27,2.27,2.27,tsoc.org.cy,false,
2023-02-26 03:00:00,Cyprus,Cyprus,CY,903.55,1145.46,2.42,2.42,tsoc.org.cy,false,
2023-02-26 04:00:00,Cyprus,Cyprus,CY,899.21,1139.9,2.89,2.89,tsoc.org.cy,false,
2023-02-26 05:00:00,Cyprus,Cyprus,CY,792.18,1007.36,14.45,14.45,tsoc.org.cy,false,
2023-02-26 06:00:00,Cyprus,Cyprus,CY,603.03,773.52,34.87,34.87,tsoc.org.cy,false,
2023-02-26 07:00:00,Cyprus,Cyprus,CY,523.5,675.21,43.46,43.46,tsoc.org.cy,false,
2023-02-26 08:00:00,Cyprus,Cyprus,CY,515.94,665.91,44.28,44.28,tsoc.org.cy,false,
2023-02-26 09:00:00,Cyprus,Cyprus,CY,519.65,670.45,43.88,43.88,tsoc.org.cy,false,
2023-02-26 10:00:00,Cyprus,Cyprus,CY,530.37,683.74,42.72,42.72,tsoc.org.cy,false,
